570.00	197,445,399,289,262,389,326,68,383
571.00	197,445,399,289,262,389,326,68,383
572.00	231,39,401,189,282,313,214,203,175
573.00	231,39,401,189,282,313,214,203,175
574.00	243,253,357,445,212,399,505
575.00	243,253,357,445,212,399,505
576.00	243,253,357,445,212,399,505
577.00	101,310,109,151,271,286,290,310,270
578.00	101,310,109,151,271,286,290,310,270
579.00	101,310,109,151,271,286,290,310,270
580.00	211,362,16,314,119,382,381,300
581.00	211,362,16,314,119,382,381,300
582.00	352,363,286,475,334,393,420,181
583.00	352,363,286,475,334,393,420,181
584.00	352,363,286,475,334,393,420,181
585.00	313,363,235,388,316,97,214,226,320
586.00	313,363,235,388,316,97,214,226,320
587.00	355,231,310,403,351,204,343,321,226,569,665
588.00	224,228,68,30,185,450,103,282,529
589.00	224,228,68,30,185,450,103,282,529
590.00	380,74,77,78,205,111,203,34
591.00	380,74,77,78,205,111,203,34
592.00	151,109,220,54,105,132
593.00	151,109,220,54,105,132
594.00	220,287,321,243,54,203
595.00	42,40,440,431,228,50,185,293
596.00	42,40,440,431,228,50,185,293
597.00	331,73,191,388,402,356,431,446,491
598.00	331,73,191,388,402,356,431,446,491
599.00	
600.00	
601.00	
602.00	
603.00	
604.00	
605.00	100,50,310,384,385,112,417,285,322,502
606.00	100,50,310,384,385,112,417,285,322,502
607.00	151,257,114,203,445,51,499,471
608.00	151,257,114,203,445,51,499,471
609.00	151,257,114,203,445,51,499,471
610.00	68,116,179,203,13,400,283,231,406,106
611.00	68,116,179,203,13,400,283,231,406,106
612.00	68,116,179,203,13,400,283,231,406,106
613.00	281,419,227,8,400,372,214,264,583
614.00	281,419,227,8,400,372,214,264,583
615.00	
616.00	203,226,38,227,470,170,189,191,364,228
617.00	203,226,38,227,470,170,189,191,364,228
618.00	351,414,281,214,310,174,180,209,220,598,513,382
619.00	203,233,226,265,67,364,382,282,502
620.00	203,233,226,265,67,364,382,282,502
621.00	424,422,306,185,228,231,342,289,232,137,389
622.00	
623.00	
624.00	279,389,228,29,446,427,212,501
625.00	279,389,228,29,446,427,212,501
626.00	23,431,29,130,341,189,442,133,562
627.00	
628.00	
629.00	211,212,355,184,282,313,492
630.00	211,212,355,184,282,313,492
631.00	228,35,400,174,34,257,185,389,321,214,562
632.00	103,203,431,226,422,185
633.00	424,422,423,458,310,414,103,457,372,399
634.00	424,422,423,458,310,414,103,457,372,399
635.00	424,422,423,458,310,414,103,457,372,399
636.00	81,106,193,203,428,234,393
637.00	81,106,193,203,428,234,393
638.00	
639.00	
640.00	
641.00	
642.00	
643.00	
644.00	
645.00	
646.00	
647.00	
648.00	
649.00	
650.00	235,187,174,501,191,111,205
651.00	235,187,174,501,191,111,205
652.00	235,187,174,501,191,111,205
653.00	273,95,257,277
654.00	273,95,257,277
655.00	273,95,257,277
656.00	516,170,390,300,293,346
657.00	516,170,390,300,293,346
658.00	516,170,390,300,293,346
659.00	191,111,205
660.00	191,111,205
661.00	366,289,501
662.00	366,289,501
663.00	366,289,501
664.00	
665.00	78,77,476
666.00	78,77,476
667.00	494,281,289,83,394
668.00	494,281,289,83,394
669.00	383,445,293
670.00	383,445,293
671.00	383,445,293
672.00	111,205,208
673.00	111,205,208
674.00	511,382,501,492,480,629
675.00	511,382,501,492,480,629
676.00	272,526,102,445,287
677.00	271,281,274,112
678.00	271,281,274,112
679.00	319,425,194,469
680.00	319,425,194,469
681.00	319,425,194,469
682.00	50,273,445,287
683.00	50,273,445,287
684.00	495,281,187,383
685.00	495,281,187,383
686.00	493,471,293,260,194
687.00	493,471,293,260,194
688.00	321,415,270,346
689.00	321,415,270,346
690.00	390,583,114,151,599
691.00	390,583,114,151,599
692.00	453,494,203,152,270
693.00	453,494,203,152,270
694.00	97,137,293,604
695.00	97,137,293,604
696.00	349,422,423,305,397,424,174
697.00	349,422,423,305,397,424,174
698.00	114,112,243,393,435
699.00	114,112,243,393,435
700.00	204,175,203,174,321,273,281,313,343,197,363,500,485,445
701.00	97,382,502,494,300,226,501
702.00	598,343,270,363
703.00	
704.00	151,174,231,342,68,203
705.00	151,174,231,342,68,203
706.00	151,174,231,342,68,203
707.00	415,168,199,334
708.00	288,516,286,599
709.00	288,516,286,599
710.00	50,516,194
711.00	50,516,194
712.00	105,54,112,243
713.00	105,54,112,243
714.00	415,289,200,366
715.00	415,289,200,366
716.00	
717.00	
718.00	
719.00	
720.00	
721.00	
722.00	174,109,466,114,226,432
723.00	174,109,466,114,226,432
724.00	174,109,466,114,226,432
725.00	417,34,242,252,279,257
726.00	417,34,242,252,279,257
727.00	417,34,242,252,279,257
728.00	204,133,392,597,195,472
729.00	204,133,392,597,195,472
730.00	204,133,392,597,195,472
731.00	413,586,119,366,253
732.00	413,586,119,366,253
733.00	413,586,119,366,253
734.00	279,387
735.00	279,387
736.00	106,527,341,203
737.00	106,527,341,203
738.00	106,527,341,203
739.00	469,276,283,133
740.00	469,276,283,133
741.00	365,366,219,445
742.00	226,285,665,516,585
743.00	226,285,665,516,585
744.00	306,424,422,389,37
745.00	306,424,422,389,37
746.00	330,54,352,346
747.00	254,256,255,114
748.00	254,256,255,114
749.00	34,38,222,370,426
750.00	34,38,222,370,426
751.00	471,62,254,255
752.00	471,62,254,255
753.00	311,202,312,432,437
754.00	311,202,312,432,437
755.00	133,77,78,74,73
756.00	133,77,78,74,73
757.00	562,282,28,289,252
758.00	562,282,28,289,252
759.00	8,9,395,203,469,25,662
760.00	8,9,395,203,469,25,662
761.00	320,235,583,364,204,367
762.00	320,235,583,364,204,367
763.00	320,235,583,364,204,367
764.00	203,133,495,381
765.00	326,472,654
766.00	69,233,501,442,98,364
767.00	191,232,469,106,453
768.00	191,232,469,106,453
769.00	133,194,246,254,256,255
770.00	133,194,246,254,256,255
771.00	203,599,516,321
772.00	
773.00	
774.00	
775.00	204,273,583,47
776.00	469,279,457,83
777.00	179,217,227,41,273,252,321,175,574
778.00	288,194,174,171
779.00	352,305,423,99
780.00	542,407,13,54,583
781.00	
782.00	68,179,225
783.00	68,179,225
784.00	68,179,225
785.00	
