349	0	Water		33	12	91	20	15	20	10	55	80	0.6	7.4
350	0	Water		63	172	56	95	60	79	100	125	81	6.2	162
351	0	Normal		59	0	0	70	70	70	70	70	70	0.3	0.8
351	1	Fire		59	0	0	70	70	70	70	70	70	0.3	0.8
351	2	Water		59	0	0	70	70	70	70	70	70	0.3	0.8
351	3	Ice		59	0	0	70	70	70	70	70	70	0.3	0.8
352	0	Normal		16	0	168	60	90	70	60	120	40	1	22
353	0	Ghost		15	119	130	44	75	35	63	33	45	0.6	2.3
354	0	Ghost		15	119	130	64	115	65	83	63	65	1.1	12.5
354	1	Ghost		158	0	158	64	165	75	93	83	75	1.2	13
355	0	Ghost		26	0	119	20	40	90	30	90	25	0.8	15
356	0	Ghost		46	0	119	40	70	130	60	130	25	1.6	30.6
357	0	Grass	Flying	34	94	139	99	68	83	72	87	51	2	100
358	0	Psychic		26	0	0	75	50	80	95	90	65	0.6	1
359	0	Dark		46	105	154	65	130	60	75	60	75	1.2	47
359	1	Dark		156	0	156	65	150	60	115	60	115	1.2	49
360	0	Psychic		23	0	140	95	23	48	23	48	23	0.6	14
361	0	Ice		39	115	141	50	50	50	50	50	50	0.7	16.8
362	0	Ice		39	115	141	80	80	80	80	80	80	1.5	256.5
362	1	Ice		174	0	174	80	120	80	120	80	100	2.1	350.2
363	0	Ice	Water	47	115	12	70	40	50	55	50	25	0.8	39.5
364	0	Ice	Water	47	115	12	90	60	70	75	70	45	1.1	87.6
365	0	Ice	Water	47	115	12	110	80	90	95	90	65	1.4	150.6
366	0	Water		75	0	155	35	64	85	74	55	32	0.4	52.5
367	0	Water		33	0	41	55	104	105	94	75	52	1.7	27
368	0	Water		33	0	93	55	84	105	114	75	52	1.8	22.6
369	0	Water	Rock	33	69	5	100	90	130	45	65	55	1	23.4
370	0	Water		33	0	93	43	30	55	40	65	97	0.6	8.7
371	0	Dragon		69	0	125	45	75	60	40	30	50	0.6	42.1
372	0	Dragon		69	0	142	65	95	100	60	50	50	1.1	110.5
373	0	Dragon	Flying	22	0	153	95	135	80	110	80	100	1.5	102.6
373	1	Dragon	Flying	184	0	184	95	145	130	120	90	120	1.8	112.6
374	0	Steel	Psychic	29	0	135	40	55	80	35	60	30	0.6	95.2
375	0	Steel	Psychic	29	0	135	60	75	100	55	80	50	1.2	202.5
376	0	Steel	Psychic	29	0	135	80	135	130	95	90	70	1.6	550
376	1	Steel	Psychic	181	0	181	80	145	150	105	110	110	2.5	942.9
377	0	Rock		29	0	5	80	100	200	50	100	50	1.7	230
378	0	Ice		29	0	115	80	50	100	100	200	50	1.8	175
379	0	Steel		29	0	135	80	75	150	75	150	50	1.9	205
380	0	Dragon	Psychic	26	0	0	80	80	90	110	130	110	1.4	40
380	1	Dragon	Psychic	26	0	0	80	100	120	140	150	110	1.8	52
381	0	Dragon	Psychic	26	0	0	80	90	80	130	110	110	2	60
381	1	Dragon	Psychic	26	0	0	80	130	100	160	120	110	2.3	70
382	0	Water		2	0	0	100	100	90	150	140	90	4.5	352
382	1	Water		189	0	0	100	150	90	180	160	90	9.8	430
383	0	Ground		70	0	0	100	150	140	100	90	90	3.5	950
383	1	Ground	Fire	190	0	0	100	180	160	150	90	90	5	999.7
384	0	Dragon	Flying	76	0	0	105	150	90	150	90	95	7	206.5
384	1	Dragon	Flying	191	0	0	105	180	100	180	100	115	10.8	392
385	0	Steel	Psychic	32	0	0	100	100	100	100	100	100	0.3	1.1
386	0	Psychic		46	0	0	50	150	50	150	50	150	1.7	60.8
386	1	Psychic		46	0	0	50	180	20	180	20	150	1.7	60.8
386	2	Psychic		46	0	0	50	70	160	70	160	90	1.7	60.8
386	3	Psychic		46	0	0	50	95	90	95	90	180	1.7	60.8
387	0	Grass		65	0	75	55	68	64	45	55	31	0.4	10.2
388	0	Grass		65	0	75	75	89	85	55	65	36	1.1	97
389	0	Grass	Ground	65	0	75	95	109	105	75	85	56	2.2	310
390	0	Fire		66	0	89	44	58	44	58	44	61	0.5	6.2
391	0	Fire	Fighting	66	0	89	64	78	52	78	52	81	0.9	22
392	0	Fire	Fighting	66	0	89	76	104	71	104	71	108	1.2	55
393	0	Water		67	0	128	53	51	53	61	56	40	0.4	5.2
394	0	Water		67	0	128	64	66	68	81	76	50	0.8	23
395	0	Water	Steel	67	0	128	84	86	88	111	101	60	1.7	84.5
396	0	Normal	Flying	51	0	120	40	55	30	30	30	60	0.3	2
397	0	Normal	Flying	22	0	120	55	75	50	40	40	80	0.6	15.5
398	0	Normal	Flying	22	0	120	85	120	70	50	60	100	1.2	24.9
399	0	Normal		86	109	141	59	45	40	35	40	31	0.5	20
400	0	Normal	Water	86	109	141	79	85	60	55	60	71	1	31.5
401	0	Bug		61	0	50	37	25	41	25	41	25	0.3	2.2
402	0	Bug		68	0	101	77	85	51	55	51	65	1	25.5
403	0	Electric		79	22	62	45	65	34	40	34	45	0.5	9.5
404	0	Electric		79	22	62	60	85	49	60	49	60	0.9	30.5
405	0	Electric		79	22	62	80	120	79	95	79	70	1.4	42
406	0	Grass	Poison	30	38	102	40	30	35	50	70	55	0.2	1.2
407	0	Grass	Poison	30	38	101	60	70	65	125	105	90	0.9	14.5
408	0	Rock		104	0	125	67	125	40	30	30	58	0.9	31.5
409	0	Rock		104	0	125	97	165	60	65	50	58	1.6	102.5
410	0	Rock	Steel	5	0	43	30	42	118	42	88	30	0.5	57
411	0	Rock	Steel	5	0	43	60	52	168	47	138	30	1.3	149.5
412	0	Bug		61	0	142	40	29	45	29	45	36	0.2	3.4
413	0	Bug	Grass	107	0	142	60	59	85	79	105	36	0.5	6.5
413	1	Bug	Ground	107	0	142	60	79	105	59	85	36	0.5	6.5
413	2	Bug	Steel	107	0	142	60	69	95	69	95	36	0.5	6.5
414	0	Bug	Flying	68	0	110	70	94	50	94	50	66	0.9	23.3
415	0	Bug	Flying	118	0	55	30	30	42	30	42	70	0.3	5.5
416	0	Bug	Flying	46	0	127	70	80	102	80	102	40	1.2	38.5
417	0	Electric		50	53	10	60	45	70	45	90	95	0.4	3.9
418	0	Water		33	0	41	55	65	35	60	30	85	0.7	29.5
419	0	Water		33	0	41	85	105	55	85	50	115	1.1	33.5
420	0	Grass		34	0	0	45	35	45	62	53	35	0.4	3.3
421	0	Grass		122	0	0	70	60	70	87	78	85	0.5	9.3
422	0	Water		60	114	159	76	48	48	57	62	34	0.3	6.3
423	0	Water	Ground	60	114	159	111	83	68	92	82	39	0.9	29.9
424	0	Normal		101	53	92	75	100	66	60	66	115	1.2	20.3
425	0	Ghost	Flying	106	84	138	90	50	34	60	44	70	0.4	1.2
426	0	Ghost	Flying	106	84	138	150	80	44	90	54	80	1.2	15
427	0	Normal		50	103	7	55	66	44	44	56	85	0.4	5.5
428	0	Normal		56	103	7	65	76	84	54	96	105	1.2	33.3
428	1	Normal	Fighting	113	0	113	65	136	94	54	96	135	1.3	28.3
429	0	Ghost		26	0	0	60	60	60	105	105	105	0.9	4.4
430	0	Dark	Flying	15	105	153	100	125	52	105	52	71	0.9	27.3
431	0	Normal		7	20	51	49	55	42	42	37	85	0.5	3.9
432	0	Normal		47	20	128	71	82	64	64	59	112	1	43.8
433	0	Psychic		26	0	0	45	30	50	65	50	45	0.2	0.6
434	0	Poison	Dark	1	106	51	63	63	47	41	41	74	0.4	19.2
435	0	Poison	Dark	1	106	51	103	93	67	71	61	84	1	38
436	0	Steel	Psychic	26	85	134	57	24	86	24	86	23	0.5	60.5
437	0	Steel	Psychic	26	85	134	67	89	116	79	116	33	1.3	187
438	0	Rock		5	69	155	50	80	95	10	45	10	0.5	15
439	0	Psychic	Fairy	43	111	101	20	25	45	70	90	60	0.6	13
440	0	Normal		30	32	132	100	5	5	15	65	30	0.6	24.4
441	0	Normal	Flying	51	77	145	76	65	45	92	42	91	0.5	1.9
442	0	Ghost	Dark	46	0	151	50	92	108	92	108	35	1	108
443	0	Dragon	Ground	8	0	24	58	70	45	40	45	42	0.7	20.5
444	0	Dragon	Ground	8	0	24	68	90	65	50	55	82	1.4	56
445	0	Dragon	Ground	8	0	24	108	130	95	80	85	102	1.9	95
445	1	Dragon	Ground	159	0	159	108	170	115	120	95	92	1.9	95
446	0	Normal		53	47	82	135	85	40	40	85	5	0.6	105
447	0	Fighting		80	39	158	40	70	40	35	40	60	0.7	20.2
448	0	Fighting	Steel	80	39	154	70	110	70	115	70	90	1.2	54
448	1	Fighting	Steel	91	0	91	70	145	88	140	70	112	1.3	57.5
449	0	Ground		45	0	159	68	72	78	38	42	32	0.8	49.5
450	0	Ground		45	0	159	108	112	118	68	72	47	2	300
451	0	Poison	Bug	4	97	51	40	50	90	30	55	65	0.8	12
452	0	Poison	Dark	4	97	51	70	90	110	60	75	95	1.3	61.5
453	0	Poison	Fighting	107	87	143	48	61	40	61	40	50	0.7	23
454	0	Poison	Fighting	107	87	143	83	106	65	86	65	85	1.3	44.4
455	0	Grass		26	0	0	74	100	72	90	72	46	1.4	27
456	0	Water		33	114	41	49	49	56	49	61	66	0.4	7
457	0	Water		33	114	41	69	69	76	69	86	91	1.2	24
458	0	Water	Flying	33	11	41	45	20	50	60	120	50	1	65
459	0	Grass	Ice	117	0	43	60	62	50	62	60	40	1	50.5
460	0	Grass	Ice	117	0	43	90	92	75	92	85	60	2.2	135.5
460	1	Grass	Ice	117	0	117	90	132	105	132	105	30	2.7	185
461	0	Dark	Ice	46	46	124	70	120	65	45	85	125	1.1	34
462	0	Electric	Steel	42	5	148	70	70	115	130	90	60	1.2	180
463	0	Normal		20	12	13	110	85	95	80	95	50	1.7	140
464	0	Ground	Rock	31	116	120	115	140	130	55	55	40	2.4	282.8
465	0	Grass		34	102	144	100	100	125	110	50	50	2	128.6
466	0	Electric		78	0	72	75	123	67	95	85	95	1.8	138.6
467	0	Fire		49	0	72	75	95	67	125	95	83	1.6	68
468	0	Fairy	Flying	55	32	105	85	50	95	120	115	80	1.5	38
469	0	Bug	Flying	3	110	119	86	76	86	116	56	95	1.9	51.5
470	0	Grass		102	102	34	65	110	130	60	65	95	1	25.5
471	0	Ice		81	81	115	65	60	110	130	95	65	0.8	25.9
472	0	Ground	Flying	52	8	90	75	95	125	45	75	95	2	42.5
473	0	Ice	Ground	12	81	47	110	130	80	70	60	80	2.5	291
474	0	Normal		91	88	148	85	80	70	135	75	90	0.9	34
475	0	Psychic	Fighting	80	80	154	68	125	65	65	115	80	1.6	52
475	1	Psychic	Fighting	39	0	39	68	165	95	65	115	110	1.6	56.4
476	0	Rock	Steel	5	42	159	60	55	145	75	150	40	1.4	340
477	0	Ghost		46	0	119	45	100	135	65	135	45	2.2	106.6
478	0	Ice	Ghost	81	81	130	70	80	70	80	70	110	1.3	26.6
479	0	Electric	Ghost	26	0	0	50	50	77	95	77	91	0.3	0.3
479	1	Electric	Fire	26	0	0	50	65	107	105	107	86	0.3	0.3
479	2	Electric	Water	26	0	0	50	65	107	105	107	86	0.3	0.3
479	3	Electric	Ice	26	0	0	50	65	107	105	107	86	0.3	0.3
479	4	Electric	Flying	26	0	0	50	65	107	105	107	86	0.3	0.3
479	5	Electric	Grass	26	0	0	50	65	107	105	107	86	0.3	0.3
480	0	Psychic		26	0	0	75	75	130	75	130	95	0.3	0.3
481	0	Psychic		26	0	0	80	105	105	105	105	80	0.3	0.3
482	0	Psychic		26	0	0	75	125	70	125	70	115	0.3	0.3
483	0	Steel	Dragon	46	0	140	100	120	120	150	100	90	5.4	683
484	0	Water	Dragon	46	0	140	90	120	100	150	120	100	4.2	336
485	0	Fire	Steel	18	0	49	91	90	106	130	106	77	1.7	430
486	0	Normal		112	0	0	110	160	110	80	110	100	3.7	420
487	0	Ghost	Dragon	46	0	140	150	100	120	100	120	90	4.5	750
487	1	Ghost	Dragon	26	0	26	150	120	100	120	100	90	6.9	650
488	0	Psychic		26	0	0	120	70	120	75	130	85	1.5	85.6
489	0	Water		93	0	0	80	80	80	80	80	80	0.4	3.1
490	0	Water		93	0	0	100	100	100	100	100	100	0.3	1.4
491	0	Dark		123	0	0	70	90	90	135	90	125	1.5	50.5
492	0	Grass		30	0	0	100	100	100	100	100	100	0.2	2.1
492	1	Grass	Flying	32	0	0	100	103	75	120	75	127	0.4	5.2
493	0	Normal		121	0	0	120	120	120	120	120	120	3.2	320
494	0	Psychic	Fire	162	0	0	100	100	100	100	100	100	0.4	4
495	0	Grass		65	65	126	45	45	55	45	55	63	0.6	8.1
496	0	Grass		65	65	126	60	60	75	60	75	83	0.8	16
497	0	Grass		65	65	126	75	75	95	75	95	113	3.3	63
498	0	Fire		66	66	47	65	63	45	45	45	45	0.5	9.9
499	0	Fire	Fighting	66	66	47	90	93	55	70	55	55	1	55.5
500	0	Fire	Fighting	66	66	120	110	123	65	100	65	65	1.6	150
501	0	Water		67	67	75	55	55	45	63	45	45	0.5	5.9
502	0	Water		67	67	75	75	75	60	83	60	60	0.8	24.5
503	0	Water		67	67	75	95	100	85	108	70	70	1.5	94.6
504	0	Normal		50	51	148	45	55	39	35	39	42	0.5	11.6
505	0	Normal		35	51	148	60	85	69	60	69	77	1.1	27
506	0	Normal		72	53	50	45	60	45	25	45	55	0.4	4.1
507	0	Normal		22	146	113	65	80	65	35	65	60	0.9	14.7
508	0	Normal		22	146	113	85	110	90	45	90	80	1.2	61
509	0	Dark		7	84	158	41	50	37	50	37	66	0.4	10.1
510	0	Dark		7	84	158	64	88	50	88	50	106	1.1	37.5
511	0	Grass		82	0	65	50	53	48	53	48	64	0.6	10.5
512	0	Grass		82	0	65	75	98	63	98	63	101	1.1	30.5
513	0	Fire		82	0	66	50	53	48	53	48	64	0.6	11
514	0	Fire		82	0	66	75	98	63	98	63	101	1	28
515	0	Water		82	0	67	50	53	48	53	48	64	0.6	13.5
516	0	Water		82	0	67	75	98	63	98	63	101	1	29
517	0	Psychic		108	28	140	76	25	45	67	55	24	0.6	23.3
518	0	Psychic		108	28	140	116	55	85	107	95	29	1.1	60.5
519	0	Normal	Flying	145	105	79	50	55	50	36	30	43	0.3	2.1
520	0	Normal	Flying	145	105	79	62	77	62	50	42	65	0.6	15
521	0	Normal	Flying	145	105	79	80	115	80	65	55	93	1.2	29
522	0	Electric		31	78	157	45	60	32	50	32	76	0.8	29.8
523	0	Electric		31	78	157	75	100	63	80	63	116	1.6	79.5
524	0	Rock		5	133	159	55	75	85	25	25	15	0.4	18
525	0	Rock		5	133	159	70	105	105	50	40	20	0.9	102
526	0	Rock		5	45	159	85	135	130	60	80	25	1.7	260
527	0	Psychic	Flying	109	103	86	65	45	43	55	43	72	0.4	2.1
528	0	Psychic	Flying	109	103	86	67	57	55	77	55	114	0.9	10.5
529	0	Ground		146	159	104	60	85	40	30	45	68	0.3	8.5
530	0	Ground	Steel	146	159	104	110	135	60	50	65	88	0.7	40.4
531	0	Normal		131	144	103	103	60	86	60	86	50	1.1	31
531	1	Normal	Fairy	131	0	131	103	60	126	80	126	50	1.5	32
532	0	Fighting		62	125	89	75	80	55	25	35	35	0.6	12.5
533	0	Fighting		62	125	89	85	105	85	40	50	40	1.2	40
534	0	Fighting		62	125	89	105	140	95	55	65	45	1.4	87
535	0	Water		33	93	11	50	50	40	50	40	64	0.5	4.5
536	0	Water	Ground	33	93	11	75	65	55	65	55	69	0.8	17
537	0	Water	Ground	33	143	11	105	95	75	85	75	74	1.5	62
538	0	Fighting		62	39	104	120	100	85	30	85	45	1.3	55.5
539	0	Fighting		5	39	104	75	125	75	30	75	85	1.4	51
540	0	Bug	Grass	68	34	142	45	53	70	40	60	42	0.3	2.5
541	0	Bug	Grass	102	34	142	55	63	90	50	80	42	0.5	7.3
542	0	Bug	Grass	68	34	142	75	103	80	70	80	92	1.2	20.5
543	0	Bug	Poison	38	68	3	30	45	59	30	39	57	0.4	5.3
544	0	Bug	Poison	38	68	3	40	55	99	40	79	47	1.2	58.5
545	0	Bug	Poison	38	68	3	60	100	89	55	69	112	2.5	200.5
546	0	Grass	Fairy	158	151	34	40	27	60	37	50	66	0.3	0.6
547	0	Grass	Fairy	158	151	34	60	67	85	77	75	116	0.7	6.6
548	0	Grass		34	20	102	45	35	50	70	50	30	0.5	6.6
549	0	Grass		34	20	102	70	60	75	110	75	90	1.1	16.3
550	0	Water		120	91	104	70	92	65	80	55	98	1	18
550	1	Water		69	91	104	70	92	65	80	55	98	1	18
551	0	Ground	Dark	22	153	83	50	72	35	35	35	65	0.7	15.2
552	0	Ground	Dark	22	153	83	60	82	45	45	45	74	1	33.4
553	0	Ground	Dark	22	153	83	95	117	80	65	70	92	1.5	96.3
554	0	Fire		55	0	39	70	90	45	15	45	50	0.6	37.5
555	0	Fire		125	0	161	105	140	55	30	55	95	1.3	92.9
555	1	Fire	Psychic	125	0	161	105	30	105	140	105	55	1.3	92.9
556	0	Grass		11	34	114	75	86	67	106	67	60	1	28
557	0	Bug	Rock	5	75	133	50	65	85	35	35	55	0.3	14.5
558	0	Bug	Rock	5	75	133	70	105	125	65	75	45	1.4	200
559	0	Dark	Fighting	61	153	22	50	75	70	35	70	48	0.6	11.8
560	0	Dark	Fighting	61	153	22	65	90	115	45	115	58	1.1	30
561	0	Psychic	Flying	147	98	110	72	58	80	103	80	97	1.4	14
562	0	Ghost		152	0	0	38	30	85	55	65	30	0.5	1.5
563	0	Ghost		152	0	0	58	50	145	95	105	30	1.7	76.5
564	0	Water	Rock	116	5	33	54	78	103	53	45	22	0.7	16.5
565	0	Water	Rock	116	5	33	74	108	133	83	65	32	1.2	81
566	0	Rock	Flying	129	0	0	55	112	45	74	45	70	0.5	9.5
567	0	Rock	Flying	129	0	0	75	140	65	112	65	110	1.4	32
568	0	Poison		1	60	106	50	50	62	40	62	65	0.6	31
569	0	Poison		1	133	106	80	95	82	60	82	75	1.9	107.3
570	0	Dark		149	0	0	40	65	40	80	40	65	0.7	12.5
571	0	Dark		149	0	0	60	105	60	120	60	105	1.6	81.1
572	0	Normal		56	101	92	55	50	40	40	40	75	0.4	5.8
573	0	Normal		56	101	92	75	95	60	65	60	115	0.5	7.5
574	0	Psychic		119	172	23	45	30	50	55	65	45	0.4	5.8
575	0	Psychic		119	172	23	60	45	70	75	85	55	0.7	18
576	0	Psychic		119	172	23	70	55	95	95	110	65	1.5	44
577	0	Psychic		142	98	144	45	30	40	105	50	20	0.3	1
578	0	Psychic		142	98	144	65	40	50	125	60	30	0.6	8
579	0	Psychic		142	98	144	110	65	75	125	85	30	1	20.1
580	0	Water	Flying	51	145	93	62	44	50	44	50	55	0.5	5.5
581	0	Water	Flying	51	145	93	75	87	63	87	63	98	1.3	24.2
582	0	Ice		115	81	133	36	50	50	65	60	44	0.4	5.7
583	0	Ice		115	81	133	51	65	65	80	75	59	1.1	41
584	0	Ice		115	117	133	71	95	85	110	95	79	1.3	57.5
585	0	Normal	Grass	34	157	32	60	60	50	40	50	75	0.6	19.5
586	0	Normal	Grass	34	157	32	80	100	70	60	70	95	1.9	92.5
587	0	Electric	Flying	9	0	78	55	75	60	75	60	103	0.4	5
588	0	Bug		68	61	99	50	75	45	40	45	60	0.5	5.9
589	0	Bug	Steel	68	75	142	70	135	105	60	105	20	1	33
590	0	Grass	Poison	27	0	144	69	55	45	55	55	15	0.2	1
591	0	Grass	Poison	27	0	144	114	85	70	85	80	30	0.6	10.5
592	0	Water	Ghost	11	130	6	55	40	50	65	85	40	1.2	33
593	0	Water	Ghost	11	130	6	100	60	70	85	105	60	2.2	135
594	0	Water		131	93	144	165	75	80	40	45	65	1.2	31.6
595	0	Bug	Electric	14	127	68	50	47	50	57	50	65	0.1	0.6
596	0	Bug	Electric	14	127	68	70	77	60	97	60	108	0.8	14.3
597	0	Grass	Steel	160	0	0	44	50	91	24	86	10	0.6	18.8
598	0	Grass	Steel	160	0	107	74	94	131	54	116	20	1	110
599	0	Steel		57	58	29	40	55	70	45	60	30	0.3	21
600	0	Steel		57	58	29	60	80	95	70	85	50	0.6	51
601	0	Steel		57	58	29	60	100	115	70	85	90	0.6	81
602	0	Electric		26	0	0	35	55	40	45	40	60	0.2	0.3
603	0	Electric		26	0	0	65	85	70	75	70	40	1.2	22
604	0	Electric		26	0	0	85	115	80	105	80	50	2.1	80.5
605	0	Psychic		140	28	148	55	55	55	85	55	30	0.5	9
606	0	Psychic		140	28	148	75	75	75	125	95	40	1	34.5
607	0	Ghost	Fire	18	49	151	50	30	55	65	55	20	0.3	3.1
608	0	Ghost	Fire	18	49	151	60	40	60	95	60	55	0.6	13
609	0	Ghost	Fire	18	49	151	60	55	90	145	90	80	1	34.3
610	0	Dragon		79	104	127	46	87	60	30	40	57	0.6	18
611	0	Dragon		79	104	127	66	117	70	40	50	67	1	36
612	0	Dragon		79	104	127	76	147	90	60	70	97	1.8	105.5
613	0	Ice		81	202	155	55	70	40	60	40	40	0.5	8.5
614	0	Ice		81	202	33	95	130	80	70	80	50	2.6	260
615	0	Ice		26	0	0	80	50	50	95	135	105	1.1	148
616	0	Bug		93	75	142	50	40	85	40	65	25	0.4	7.7
617	0	Bug		93	60	84	80	70	40	100	60	145	0.8	25.3
618	0	Ground	Electric	9	7	8	109	66	84	81	99	32	0.7	11
619	0	Fighting		39	144	120	45	85	50	55	50	65	0.9	20
620	0	Fighting		39	144	120	65	125	60	95	60	105	1.4	35.5
621	0	Dragon		24	125	104	77	120	90	60	90	48	1.6	139
622	0	Ground	Ghost	89	103	99	59	74	50	35	50	35	1	92
623	0	Ground	Ghost	89	103	99	89	124	80	55	80	55	2.8	330
624	0	Dark	Steel	128	39	46	45	85	70	40	40	60	0.5	10.2
625	0	Dark	Steel	128	39	46	65	125	100	60	70	70	1.6	70
626	0	Normal		120	157	43	95	110	95	40	95	55	1.6	94.6
627	0	Normal	Flying	51	125	55	70	83	50	37	50	60	0.5	10.5
628	0	Normal	Flying	51	125	128	100	123	75	57	75	80	1.5	41
629	0	Dark	Flying	145	142	133	70	55	75	45	65	60	0.5	9
630	0	Dark	Flying	145	142	133	110	65	105	55	95	80	1.2	39.5
631	0	Fire		82	18	73	85	97	66	105	66	65	1.4	58
632	0	Bug	Steel	68	55	54	58	109	112	48	48	109	0.3	33
633	0	Dark	Dragon	55	0	0	52	65	50	45	50	38	0.8	17.3
634	0	Dark	Dragon	55	0	0	72	85	70	65	70	58	1.4	50
635	0	Dark	Dragon	26	0	0	92	105	90	125	90	98	1.8	160
636	0	Bug	Fire	49	0	68	55	85	55	50	55	60	1.1	28.8
637	0	Bug	Fire	49	0	68	85	60	65	135	105	100	1.6	46
638	0	Steel	Fighting	154	0	0	91	90	129	90	72	108	2.1	250
639	0	Rock	Fighting	154	0	0	91	129	90	72	90	108	1.9	260
640	0	Grass	Fighting	154	0	0	91	90	72	90	129	108	2	200
641	0	Flying		158	0	128	79	115	70	125	80	111	1.5	63
641	1	Flying		144	0	144	79	100	80	110	90	121	1.4	63
642	0	Electric	Flying	158	0	128	79	115	70	125	80	111	1.5	61
642	1	Electric	Flying	10	0	10	79	105	70	145	80	101	3	61
643	0	Dragon	Fire	163	0	0	100	120	100	150	120	90	3.2	330
644	0	Dragon	Electric	164	0	0	100	150	120	120	100	90	2.9	345
645	0	Ground	Flying	159	0	125	89	125	90	115	80	101	1.5	68
645	1	Ground	Flying	22	0	22	89	145	90	105	80	91	1.3	68
646	0	Dragon	Ice	46	0	0	125	130	90	130	90	95	3	325
646	1	Dragon	Ice	163	0	0	125	120	90	170	100	95	3.6	325
646	2	Dragon	Ice	164	0	0	125	170	100	120	90	95	3.3	325
647	0	Water	Fighting	154	0	0	91	72	90	129	90	108	1.4	48.5
647	1	Water	Fighting	154	0	0	91	72	90	129	90	108	1.4	48.5
648	0	Normal	Psychic	32	0	0	100	77	77	128	128	90	0.6	6.5
648	1	Normal	Fighting	32	0	0	100	128	90	77	77	128	0.6	6.5
649	0	Bug	Steel	88	0	0	71	120	95	120	95	99	1.5	82.5
650	0	Grass		65	0	171	56	61	65	48	45	38	0.4	9
651	0	Grass		65	0	171	61	78	95	56	58	57	0.7	29
652	0	Grass	Fighting	65	0	171	88	107	122	74	75	64	1.6	90
653	0	Fire		66	0	170	40	45	40	62	60	60	0.4	9.4
654	0	Fire		66	0	170	59	59	58	90	70	73	1	14.5
655	0	Fire	Psychic	66	0	170	75	69	72	114	100	104	1.5	39
656	0	Water		67	0	168	41	56	40	62	44	71	0.3	7
657	0	Water		67	0	168	54	63	52	83	56	97	0.6	10.9
658	0	Water	Dark	67	210	168	72	95	67	103	71	122	1.5	40
658	1	Water	Dark	210		0	72	145	67	153	71	132	1.5	40
659	0	Normal		53	167	37	38	36	38	32	36	57	0.4	5
660	0	Normal	Ground	53	167	37	85	56	77	50	77	78	1	42.4
661	0	Normal	Flying	145	0	177	45	50	43	40	38	62	0.3	1.7
662	0	Fire	Flying	49	0	177	62	73	55	56	52	84	0.7	16
663	0	Fire	Flying	49	0	177	78	81	71	74	69	126	1.2	24.5
664	0	Bug		19	14	132	38	35	40	27	25	35	0.3	2.5
665	0	Bug		61	0	132	45	22	60	27	30	29	0.3	8.4
666	0	Bug	Flying	19	14	132	80	52	50	90	50	89	1.2	17
667	0	Fire	Normal	79	127	153	62	50	58	73	54	72	0.6	13.5
668	0	Fire	Normal	79	127	153	86	68	72	109	66	106	1.5	81.5
669	0	Fairy		166	0	180	44	38	39	61	79	42	0.1	0.1
670	0	Fairy		166	0	180	54	45	47	75	98	52	0.2	0.9
670	5	Fairy		166	0	180	74	65	67	125	128	92	0.2	0.9
671	0	Fairy		166	0	180	78	65	68	112	154	75	1.1	10
672	0	Grass		157	0	179	66	65	48	62	57	52	0.9	31
673	0	Grass		157	0	179	123	100	62	97	81	68	1.7	91
674	0	Fighting		89	104	113	67	82	62	46	48	43	0.6	8
675	0	Fighting	Dark	89	104	113	95	124	78	69	71	58	2.1	136
676	0	Normal		169	0	0	75	80	60	65	90	102	1.2	28
677	0	Psychic		51	151	20	62	48	54	63	60	68	0.3	3.5
678	0	Psychic		51	151	158	74	48	76	83	81	104	0.6	8.5
678	1	Psychic		51	151	172	74	48	76	83	81	104	0.6	8.5
679	0	Steel	Ghost	99	0	0	45	80	100	35	37	28	0.8	2
680	0	Steel	Ghost	99	0	0	59	110	150	45	49	35	0.8	4.5
681	0	Steel	Ghost	176	0	0	60	50	150	50	150	60	1.7	53
681	1	Steel	Ghost	176	0	0	60	150	50	150	50	60	1.7	53
682	0	Fairy		131	0	165	78	52	60	63	65	23	0.2	0.5
683	0	Fairy		131	0	165	101	72	72	99	89	29	0.8	15.5
684	0	Fairy		175	0	84	62	48	66	59	57	49	0.4	3.5
685	0	Fairy		175	0	84	82	80	86	85	75	72	0.8	5
686	0	Dark	Psychic	126	21	151	53	54	53	37	46	45	0.4	3.5
687	0	Dark	Psychic	126	21	151	86	92	88	68	75	73	1.5	47
688	0	Rock	Water	181	97	124	42	52	67	39	56	50	0.5	31
689	0	Rock	Water	181	97	124	72	105	115	54	86	68	1.3	96
690	0	Poison	Water	38	143	91	50	60	60	60	60	30	0.5	7.3
691	0	Poison	Dragon	38	143	91	65	75	90	97	123	44	1.8	81.5
692	0	Water		178	0	0	50	53	62	58	63	44	0.5	8.3
693	0	Water		178	0	0	71	73	88	120	89	59	1.3	35.3
694	0	Electric	Normal	87	8	94	44	38	33	61	43	70	0.5	6
695	0	Electric	Normal	87	8	94	62	55	52	109	94	109	1	21
696	0	Rock	Dragon	173	0	5	58	89	77	45	45	48	0.8	26
697	0	Rock	Dragon	173	0	69	82	121	119	69	59	71	2.5	270
698	0	Rock	Ice	174	0	117	77	59	50	67	63	46	1.3	25.2
699	0	Rock	Ice	174	0	117	123	77	72	99	92	58	2.7	225
700	0	Fairy		56	0	182	95	65	65	110	130	60	1	23.5
701	0	Fighting	Flying	7	84	104	78	92	75	74	63	118	0.8	21.5
702	0	Electric	Fairy	167	53	57	67	58	57	81	67	101	0.2	2.2
